time;FlatA_Ele;FlatB_Ele;FlatC_Ele;FlatD_Ele
2019-01-11 08:00:00;5899.516;7644.706;5329.606;8834.805
2019-01-11 08:15:00;5899.534;7644.772;5329.623;8834.839
2019-01-11 08:30:00;5899.556;7645.278;5329.650;8834.870
2019-01-11 08:45:00;5899.577;7645.514;5329.674;8834.893
2019-01-11 09:00:00;5899.591;7645.590;5329.697;8834.916
2019-01-11 09:15:00;5899.611;7645.672;5329.713;8834.977
2019-01-11 09:30:00;5899.628;7645.860;5329.729;8835.020
2019-01-11 09:45:00;5899.641;7646.165;5329.744;8835.500
2019-01-11 10:00:00;5899.655;7646.299;5329.760;8835.765
2019-01-11 10:15:00;5899.677;7646.435;5329.779;8835.969
2019-01-11 10:30:00;5899.699;7646.585;5329.805;8836.275
2019-01-11 10:45:00;5899.717;7646.729;5329.829;8836.326
2019-01-11 11:00:00;5899.740;7646.882;5329.851;8836.772
2019-01-11 11:15:00;5899.754;7647.033;5329.866;8836.807
2019-01-11 11:30:00;5899.768;7647.170;5329.881;8836.832
2019-01-11 11:45:00;5899.782;7647.507;5329.896;8836.854
2019-01-11 12:00:00;5899.805;7648.115;5329.911;8836.877
2019-01-11 12:15:00;5899.827;7648.471;5329.934;8836.902
2019-01-11 12:30:00;5899.845;7648.762;5329.959;8836.934
2019-01-11 12:45:00;5899.868;7649.276;5329.984;8836.963
2019-01-11 13:00:00;5899.883;7649.436;5330.004;8836.986
2019-01-11 13:15:00;5899.897;7649.605;5330.020;8837.012
2019-01-11 13:30:00;5899.914;7649.732;5330.039;8837.044
2019-01-11 13:45:00;5899.937;7649.934;5330.055;8837.067
2019-01-11 14:00:00;5899.959;7650.101;5330.072;8837.448
2019-01-11 14:15:00;5899.977;7650.283;5330.098;8837.803
