Datum,Zeit,Adr,ID-Nr.,HST,Nr.,Wert,Einheit,Beschreibung,Art,Modul,SP-Nr.,Tarif
01.06.12,00:00,4,5,GWF,9,406,l/h,volume flow,instant.,0,0,0
01.06.12,00:00,4,5,GWF,10,0,kW,power,instant.,0,0,0
01.06.12,00:00,4,5,GWF,11,01.06.12 00:54 Win  V,,time point,instant.,0,0,0
01.06.12,00:00,4,5,GWF,12,15633,HCA,HCA-Unit,instant.,1,0,0
01.06.12,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.06.12,00:00,4,5,GWF,14,11362,kWh,energy,instant.,0,1,0
01.06.12,00:00,4,5,GWF,15,3228.12,m^3,volume,instant.,0,1,0
01.06.12,00:00,4,5,GWF,16,3124.89,m^3,volume,instant.,1,1,0
01.06.12,00:00,4,5,GWF,17,9709,HCA,HCA-Unit,instant.,1,1,0
01.06.12,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.06.12,00:00,4,5,GWF,19,01.07.2011,,time point,instant.,0,1,0
01.06.12,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.06.12,00:00,3,9,GWF,1,30522,kWh,energy,instant.,0,0,0
01.06.12,00:00,3,9,GWF,2,4330.53,m^3,volume,instant.,0,0,0
01.06.12,00:00,3,9,GWF,3,4109.96,m^3,volume,instant.,1,0,0
01.06.12,00:00,3,9,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.06.12,00:00,3,9,GWF,5,26,°C,return temperature,instant.,0,0,0
01.06.12,00:00,3,9,GWF,6,0,K,temperature difference,instant.,0,0,0
01.06.12,00:00,3,9,GWF,7,21542,hours,on time,instant.,0,0,0
01.06.12,00:00,3,9,GWF,8,21542,hours,operating time,instant.,0,0,0
01.06.12,00:00,3,9,GWF,9,277,l/h,volume flow,instant.,0,0,0
01.06.12,00:00,3,9,GWF,10,0,kW,power,instant.,0,0,0
01.06.12,00:00,3,9,GWF,11,01.06.12 01:06 Win  V,,time point,instant.,0,0,0
01.06.12,00:00,3,9,GWF,12,3932,HCA,HCA-Unit,instant.,1,0,0
01.06.12,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.06.12,00:00,3,9,GWF,14,18535,kWh,energy,instant.,0,1,0
01.06.12,00:00,3,9,GWF,15,2481.89,m^3,volume,instant.,0,1,0
01.06.12,00:00,3,9,GWF,16,2400.07,m^3,volume,instant.,1,1,0
01.06.12,00:00,3,9,GWF,17,3567,HCA,HCA-Unit,instant.,1,1,0
01.06.12,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.06.12,00:00,3,9,GWF,19,01.07.2011,,time point,instant.,0,1,0
01.06.12,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.07.12,00:00,1,1,GWF,1,17612,kWh,energy,instant.,0,0,0
01.07.12,00:00,1,1,GWF,2,4209.07,m^3,volume,instant.,0,0,0
01.07.12,00:00,1,1,GWF,3,4086.95,m^3,volume,instant.,1,0,0
01.07.12,00:00,1,1,GWF,4,24,°C,flow temperature,instant.,0,0,0
01.07.12,00:00,1,1,GWF,5,24,°C,return temperature,instant.,0,0,0
01.07.12,00:00,1,1,GWF,6,0.2,K,temperature difference,instant.,0,0,0
01.07.12,00:00,1,1,GWF,7,22265,hours,on time,instant.,0,0,0
01.07.12,00:00,1,1,GWF,8,22265,hours,operating time,instant.,0,0,0
01.07.12,00:00,1,1,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.07.12,00:00,1,1,GWF,10,0,kW,power,instant.,0,0,0
01.07.12,00:00,1,1,GWF,11,01.07.12 01:01 Win  V,,time point,instant.,0,0,0
01.07.12,00:00,1,1,GWF,12,9703,HCA,HCA-Unit,instant.,1,0,0
01.07.12,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.12,00:00,1,1,GWF,14,17612,kWh,energy,instant.,0,1,0
01.07.12,00:00,1,1,GWF,15,4209.07,m^3,volume,instant.,0,1,0
01.07.12,00:00,1,1,GWF,16,4086.95,m^3,volume,instant.,1,1,0
01.07.12,00:00,1,1,GWF,17,9703,HCA,HCA-Unit,instant.,1,1,0
01.07.12,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.12,00:00,1,1,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.07.12,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.07.12,00:00,2,4,GWF,1,11622,kWh,energy,instant.,0,0,0
01.07.12,00:00,2,4,GWF,2,2278.05,m^3,volume,instant.,0,0,0
01.07.12,00:00,2,4,GWF,3,2187.87,m^3,volume,instant.,1,0,0
01.07.12,00:00,2,4,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.07.12,00:00,2,4,GWF,5,26,°C,return temperature,instant.,0,0,0
01.07.12,00:00,2,4,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.07.12,00:00,2,4,GWF,7,22263,hours,on time,instant.,0,0,0
01.07.12,00:00,2,4,GWF,8,22263,hours,operating time,instant.,0,0,0
01.07.12,00:00,2,4,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.07.12,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.07.12,00:00,2,4,GWF,11,01.07.12 00:55 Win  V,,time point,instant.,0,0,0
01.07.12,00:00,2,4,GWF,12,15614,HCA,HCA-Unit,instant.,1,0,0
01.07.12,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.12,00:00,2,4,GWF,14,11622,kWh,energy,instant.,0,1,0
01.07.12,00:00,2,4,GWF,15,2278.05,m^3,volume,instant.,0,1,0
01.07.12,00:00,2,4,GWF,16,2187.87,m^3,volume,instant.,1,1,0
01.07.12,00:00,2,4,GWF,17,15609,HCA,HCA-Unit,instant.,1,1,0
01.07.12,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.12,00:00,2,4,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.07.12,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.07.12,00:00,4,5,GWF,1,16821,kWh,energy,instant.,0,0,0
01.07.12,00:00,4,5,GWF,2,5418.21,m^3,volume,instant.,0,0,0
01.07.12,00:00,4,5,GWF,3,5089.14,m^3,volume,instant.,1,0,0
01.07.12,00:00,4,5,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.07.12,00:00,4,5,GWF,5,26,°C,return temperature,instant.,0,0,0
01.07.12,00:00,4,5,GWF,6,0.5,K,temperature difference,instant.,0,0,0
01.07.12,00:00,4,5,GWF,7,22260,hours,on time,instant.,0,0,0
01.07.12,00:00,4,5,GWF,8,22260,hours,operating time,instant.,0,0,0
01.07.12,00:00,4,5,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.07.12,00:00,4,5,GWF,10,0,kW,power,instant.,0,0,0
01.07.12,00:00,4,5,GWF,11,01.07.12 00:51 Win  V,,time point,instant.,0,0,0
01.07.12,00:00,4,5,GWF,12,15981,HCA,HCA-Unit,instant.,1,0,0
01.07.12,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.12,00:00,4,5,GWF,14,16821,kWh,energy,instant.,0,1,0
01.07.12,00:00,4,5,GWF,15,5418.21,m^3,volume,instant.,0,1,0
01.07.12,00:00,4,5,GWF,16,5089.14,m^3,volume,instant.,1,1,0
01.07.12,00:00,4,5,GWF,17,15977,HCA,HCA-Unit,instant.,1,1,0
01.07.12,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.12,00:00,4,5,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.07.12,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.07.12,00:00,3,9,GWF,1,30676,kWh,energy,instant.,0,0,0
01.07.12,00:00,3,9,GWF,2,4435.95,m^3,volume,instant.,0,0,0
01.07.12,00:00,3,9,GWF,3,4196.86,m^3,volume,instant.,1,0,0
01.07.12,00:00,3,9,GWF,4,27,°C,flow temperature,instant.,0,0,0
01.07.12,00:00,3,9,GWF,5,27,°C,return temperature,instant.,0,0,0
01.07.12,00:00,3,9,GWF,6,0,K,temperature difference,instant.,0,0,0
01.07.12,00:00,3,9,GWF,7,22262,hours,on time,instant.,0,0,0
01.07.12,00:00,3,9,GWF,8,22262,hours,operating time,instant.,0,0,0
01.07.12,00:00,3,9,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.07.12,00:00,3,9,GWF,10,0,kW,power,instant.,0,0,0
01.07.12,00:00,3,9,GWF,11,01.07.12 01:04 Win  V,,time point,instant.,0,0,0
01.07.12,00:00,3,9,GWF,12,3932,HCA,HCA-Unit,instant.,1,0,0
01.07.12,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.12,00:00,3,9,GWF,14,30676,kWh,energy,instant.,0,1,0
01.07.12,00:00,3,9,GWF,15,4435.95,m^3,volume,instant.,0,1,0
01.07.12,00:00,3,9,GWF,16,4196.86,m^3,volume,instant.,1,1,0
01.07.12,00:00,3,9,GWF,17,3932,HCA,HCA-Unit,instant.,1,1,0
01.07.12,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.12,00:00,3,9,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.07.12,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.08.12,00:00,1,1,GWF,1,17791,kWh,energy,instant.,0,0,0
01.08.12,00:00,1,1,GWF,2,4321.62,m^3,volume,instant.,0,0,0
01.08.12,00:00,1,1,GWF,3,4199.11,m^3,volume,instant.,1,0,0
01.08.12,00:00,1,1,GWF,4,24,°C,flow temperature,instant.,0,0,0
01.08.12,00:00,1,1,GWF,5,24,°C,return temperature,instant.,0,0,0
01.08.12,00:00,1,1,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.08.12,00:00,1,1,GWF,7,23008,hours,on time,instant.,0,0,0
01.08.12,00:00,1,1,GWF,8,23008,hours,operating time,instant.,0,0,0
01.08.12,00:00,1,1,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.12,00:00,1,1,GWF,10,0,kW,power,instant.,0,0,0
01.08.12,00:00,1,1,GWF,11,01.08.12 00:59 Win  V,,time point,instant.,0,0,0
01.08.12,00:00,1,1,GWF,12,10047,HCA,HCA-Unit,instant.,1,0,0
01.08.12,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.12,00:00,1,1,GWF,14,17612,kWh,energy,instant.,0,1,0
01.08.12,00:00,1,1,GWF,15,4209.07,m^3,volume,instant.,0,1,0
01.08.12,00:00,1,1,GWF,16,4086.95,m^3,volume,instant.,1,1,0
01.08.12,00:00,1,1,GWF,17,9703,HCA,HCA-Unit,instant.,1,1,0
01.08.12,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.12,00:00,1,1,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.08.12,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.08.12,00:00,2,4,GWF,1,11697,kWh,energy,instant.,0,0,0
01.08.12,00:00,2,4,GWF,2,2356.99,m^3,volume,instant.,0,0,0
01.08.12,00:00,2,4,GWF,3,2261.17,m^3,volume,instant.,1,0,0
01.08.12,00:00,2,4,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.08.12,00:00,2,4,GWF,5,25,°C,return temperature,instant.,0,0,0
01.08.12,00:00,2,4,GWF,6,0.3,K,temperature difference,instant.,0,0,0
01.08.12,00:00,2,4,GWF,7,23007,hours,on time,instant.,0,0,0
01.08.12,00:00,2,4,GWF,8,23007,hours,operating time,instant.,0,0,0
01.08.12,00:00,2,4,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.12,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.08.12,00:00,2,4,GWF,11,01.08.12 00:52 Win  V,,time point,instant.,0,0,0
01.08.12,00:00,2,4,GWF,12,16299,HCA,HCA-Unit,instant.,1,0,0
01.08.12,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.12,00:00,2,4,GWF,14,11622,kWh,energy,instant.,0,1,0
01.08.12,00:00,2,4,GWF,15,2278.05,m^3,volume,instant.,0,1,0
01.08.12,00:00,2,4,GWF,16,2187.87,m^3,volume,instant.,1,1,0
01.08.12,00:00,2,4,GWF,17,15609,HCA,HCA-Unit,instant.,1,1,0
01.08.12,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.12,00:00,2,4,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.08.12,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.08.12,00:00,4,5,GWF,1,16887,kWh,energy,instant.,0,0,0
01.08.12,00:00,4,5,GWF,2,5535.46,m^3,volume,instant.,0,0,0
01.08.12,00:00,4,5,GWF,3,5182.33,m^3,volume,instant.,1,0,0
01.08.12,00:00,4,5,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.08.12,00:00,4,5,GWF,5,26,°C,return temperature,instant.,0,0,0
01.08.12,00:00,4,5,GWF,6,0.6,K,temperature difference,instant.,0,0,0
01.08.12,00:00,4,5,GWF,7,23004,hours,on time,instant.,0,0,0
01.08.12,00:00,4,5,GWF,8,23004,hours,operating time,instant.,0,0,0
01.08.12,00:00,4,5,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.12,00:00,4,5,GWF,10,0,kW,power,instant.,0,0,0
01.08.12,00:00,4,5,GWF,11,01.08.12 00:48 Win  V,,time point,instant.,0,0,0
01.08.12,00:00,4,5,GWF,12,16469,HCA,HCA-Unit,instant.,1,0,0
01.08.12,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.12,00:00,4,5,GWF,14,16821,kWh,energy,instant.,0,1,0
01.08.12,00:00,4,5,GWF,15,5418.21,m^3,volume,instant.,0,1,0
01.08.12,00:00,4,5,GWF,16,5089.14,m^3,volume,instant.,1,1,0
01.08.12,00:00,4,5,GWF,17,15977,HCA,HCA-Unit,instant.,1,1,0
01.08.12,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.12,00:00,4,5,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.08.12,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.08.12,00:00,3,9,GWF,1,30778,kWh,energy,instant.,0,0,0
01.08.12,00:00,3,9,GWF,2,4516.55,m^3,volume,instant.,0,0,0
01.08.12,00:00,3,9,GWF,3,4261.27,m^3,volume,instant.,1,0,0
01.08.12,00:00,3,9,GWF,4,25,°C,flow temperature,instant.,0,0,0
01.08.12,00:00,3,9,GWF,5,26,°C,return temperature,instant.,0,0,0
01.08.12,00:00,3,9,GWF,6,0,K,temperature difference,instant.,0,0,0
01.08.12,00:00,3,9,GWF,7,23006,hours,on time,instant.,0,0,0
01.08.12,00:00,3,9,GWF,8,23006,hours,operating time,instant.,0,0,0
01.08.12,00:00,3,9,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.12,00:00,3,9,GWF,10,0,kW,power,instant.,0,0,0
01.08.12,00:00,3,9,GWF,11,01.08.12 01:01 Win  V,,time point,instant.,0,0,0
01.08.12,00:00,3,9,GWF,12,3932,HCA,HCA-Unit,instant.,1,0,0
01.08.12,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.12,00:00,3,9,GWF,14,30676,kWh,energy,instant.,0,1,0
01.08.12,00:00,3,9,GWF,15,4435.95,m^3,volume,instant.,0,1,0
01.08.12,00:00,3,9,GWF,16,4196.86,m^3,volume,instant.,1,1,0
01.08.12,00:00,3,9,GWF,17,3932,HCA,HCA-Unit,instant.,1,1,0
01.08.12,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.12,00:00,3,9,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.08.12,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.09.12,00:00,1,1,GWF,1,17848,kWh,energy,instant.,0,0,0
01.09.12,00:00,1,1,GWF,2,4383.82,m^3,volume,instant.,0,0,0
01.09.12,00:00,1,1,GWF,3,4260.42,m^3,volume,instant.,1,0,0
01.09.12,00:00,1,1,GWF,4,33,°C,flow temperature,instant.,0,0,0
01.09.12,00:00,1,1,GWF,5,33,°C,return temperature,instant.,0,0,0
01.09.12,00:00,1,1,GWF,6,0.2,K,temperature difference,instant.,0,0,0
01.09.12,00:00,1,1,GWF,7,23752,hours,on time,instant.,0,0,0
01.09.12,00:00,1,1,GWF,8,23752,hours,operating time,instant.,0,0,0
01.09.12,00:00,1,1,GWF,9,323,l/h,volume flow,instant.,0,0,0
01.09.12,00:00,1,1,GWF,10,0.07,kW,power,instant.,0,0,0
01.09.12,00:00,1,1,GWF,11,01.09.12 00:56 Win  V,,time point,instant.,0,0,0
01.09.12,00:00,1,1,GWF,12,10358,HCA,HCA-Unit,instant.,1,0,0
01.09.12,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.12,00:00,1,1,GWF,14,17612,kWh,energy,instant.,0,1,0
01.09.12,00:00,1,1,GWF,15,4209.07,m^3,volume,instant.,0,1,0
01.09.12,00:00,1,1,GWF,16,4086.95,m^3,volume,instant.,1,1,0
01.09.12,00:00,1,1,GWF,17,9703,HCA,HCA-Unit,instant.,1,1,0
01.09.12,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.12,00:00,1,1,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.09.12,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.09.12,00:00,2,4,GWF,1,11747,kWh,energy,instant.,0,0,0
01.09.12,00:00,2,4,GWF,2,2407.79,m^3,volume,instant.,0,0,0
01.09.12,00:00,2,4,GWF,3,2310.41,m^3,volume,instant.,1,0,0
01.09.12,00:00,2,4,GWF,4,33,°C,flow temperature,instant.,0,0,0
01.09.12,00:00,2,4,GWF,5,32,°C,return temperature,instant.,0,0,0
01.09.12,00:00,2,4,GWF,6,0.5,K,temperature difference,instant.,0,0,0
01.09.12,00:00,2,4,GWF,7,23751,hours,on time,instant.,0,0,0
01.09.12,00:00,2,4,GWF,8,23751,hours,operating time,instant.,0,0,0
01.09.12,00:00,2,4,GWF,9,267,l/h,volume flow,instant.,0,0,0
01.09.12,00:00,2,4,GWF,10,0.14,kW,power,instant.,0,0,0
01.09.12,00:00,2,4,GWF,11,01.09.12 00:49 Win  V,,time point,instant.,0,0,0
01.09.12,00:00,2,4,GWF,12,16957,HCA,HCA-Unit,instant.,1,0,0
01.09.12,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.12,00:00,2,4,GWF,14,11622,kWh,energy,instant.,0,1,0
01.09.12,00:00,2,4,GWF,15,2278.05,m^3,volume,instant.,0,1,0
01.09.12,00:00,2,4,GWF,16,2187.87,m^3,volume,instant.,1,1,0
01.09.12,00:00,2,4,GWF,17,15609,HCA,HCA-Unit,instant.,1,1,0
01.09.12,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.12,00:00,2,4,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.09.12,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.09.12,00:00,4,5,GWF,1,16933,kWh,energy,instant.,0,0,0
01.09.12,00:00,4,5,GWF,2,5611.71,m^3,volume,instant.,0,0,0
01.09.12,00:00,4,5,GWF,3,5244.67,m^3,volume,instant.,1,0,0
01.09.12,00:00,4,5,GWF,4,33,°C,flow temperature,instant.,0,0,0
01.09.12,00:00,4,5,GWF,5,33,°C,return temperature,instant.,0,0,0
01.09.12,00:00,4,5,GWF,6,0,K,temperature difference,instant.,0,0,0
01.09.12,00:00,4,5,GWF,7,23748,hours,on time,instant.,0,0,0
01.09.12,00:00,4,5,GWF,8,23748,hours,operating time,instant.,0,0,0
01.09.12,00:00,4,5,GWF,9,401,l/h,volume flow,instant.,0,0,0
01.09.12,00:00,4,5,GWF,10,0,kW,power,instant.,0,0,0
01.09.12,00:00,4,5,GWF,11,01.09.12 00:45 Win  V,,time point,instant.,0,0,0
01.09.12,00:00,4,5,GWF,12,16945,HCA,HCA-Unit,instant.,1,0,0
01.09.12,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.12,00:00,4,5,GWF,14,16821,kWh,energy,instant.,0,1,0
01.09.12,00:00,4,5,GWF,15,5418.21,m^3,volume,instant.,0,1,0
01.09.12,00:00,4,5,GWF,16,5089.14,m^3,volume,instant.,1,1,0
01.09.12,00:00,4,5,GWF,17,15977,HCA,HCA-Unit,instant.,1,1,0
01.09.12,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.12,00:00,4,5,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.09.12,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.09.12,00:00,3,9,GWF,1,30846,kWh,energy,instant.,0,0,0
01.09.12,00:00,3,9,GWF,2,4568.41,m^3,volume,instant.,0,0,0
01.09.12,00:00,3,9,GWF,3,4304.5,m^3,volume,instant.,1,0,0
01.09.12,00:00,3,9,GWF,4,33,°C,flow temperature,instant.,0,0,0
01.09.12,00:00,3,9,GWF,5,32,°C,return temperature,instant.,0,0,0
01.09.12,00:00,3,9,GWF,6,0.5,K,temperature difference,instant.,0,0,0
01.09.12,00:00,3,9,GWF,7,23749,hours,on time,instant.,0,0,0
01.09.12,00:00,3,9,GWF,8,23749,hours,operating time,instant.,0,0,0
01.09.12,00:00,3,9,GWF,9,281,l/h,volume flow,instant.,0,0,0
01.09.12,00:00,3,9,GWF,10,0.16,kW,power,instant.,0,0,0
01.09.12,00:00,3,9,GWF,11,01.09.12 00:59 Win  V,,time point,instant.,0,0,0
01.09.12,00:00,3,9,GWF,12,3932,HCA,HCA-Unit,instant.,1,0,0
01.09.12,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.12,00:00,3,9,GWF,14,30676,kWh,energy,instant.,0,1,0
01.09.12,00:00,3,9,GWF,15,4435.95,m^3,volume,instant.,0,1,0
01.09.12,00:00,3,9,GWF,16,4196.86,m^3,volume,instant.,1,1,0
01.09.12,00:00,3,9,GWF,17,3932,HCA,HCA-Unit,instant.,1,1,0
01.09.12,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.12,00:00,3,9,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.09.12,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.10.12,00:00,1,1,GWF,1,18064,kWh,energy,instant.,0,0,0
01.10.12,00:00,1,1,GWF,2,4616.04,m^3,volume,instant.,0,0,0
01.10.12,00:00,1,1,GWF,3,4400.15,m^3,volume,instant.,1,0,0
01.10.12,00:00,1,1,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.10.12,00:00,1,1,GWF,5,23,°C,return temperature,instant.,0,0,0
01.10.12,00:00,1,1,GWF,6,0,K,temperature difference,instant.,0,0,0
01.10.12,00:00,1,1,GWF,7,24472,hours,on time,instant.,0,0,0
01.10.12,00:00,1,1,GWF,8,24472,hours,operating time,instant.,0,0,0
01.10.12,00:00,1,1,GWF,9,360,l/h,volume flow,instant.,0,0,0
01.10.12,00:00,1,1,GWF,10,0,kW,power,instant.,0,0,0
01.10.12,00:00,1,1,GWF,11,01.10.12 00:54 Win  V,,time point,instant.,0,0,0
01.10.12,00:00,1,1,GWF,12,10542,HCA,HCA-Unit,instant.,1,0,0
01.10.12,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.12,00:00,1,1,GWF,14,17612,kWh,energy,instant.,0,1,0
01.10.12,00:00,1,1,GWF,15,4209.07,m^3,volume,instant.,0,1,0
01.10.12,00:00,1,1,GWF,16,4086.95,m^3,volume,instant.,1,1,0
01.10.12,00:00,1,1,GWF,17,9703,HCA,HCA-Unit,instant.,1,1,0
01.10.12,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.12,00:00,1,1,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.10.12,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.10.12,00:00,2,4,GWF,1,11876,kWh,energy,instant.,0,0,0
01.10.12,00:00,2,4,GWF,2,2565.47,m^3,volume,instant.,0,0,0
01.10.12,00:00,2,4,GWF,3,2447.82,m^3,volume,instant.,1,0,0
01.10.12,00:00,2,4,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.10.12,00:00,2,4,GWF,5,23,°C,return temperature,instant.,0,0,0
01.10.12,00:00,2,4,GWF,6,0,K,temperature difference,instant.,0,0,0
01.10.12,00:00,2,4,GWF,7,24471,hours,on time,instant.,0,0,0
01.10.12,00:00,2,4,GWF,8,24471,hours,operating time,instant.,0,0,0
01.10.12,00:00,2,4,GWF,9,184,l/h,volume flow,instant.,0,0,0
01.10.12,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.10.12,00:00,2,4,GWF,11,01.10.12 00:47 Win  V,,time point,instant.,0,0,0
01.10.12,00:00,2,4,GWF,12,17538,HCA,HCA-Unit,instant.,1,0,0
01.10.12,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.12,00:00,2,4,GWF,14,11622,kWh,energy,instant.,0,1,0
01.10.12,00:00,2,4,GWF,15,2278.05,m^3,volume,instant.,0,1,0
01.10.12,00:00,2,4,GWF,16,2187.87,m^3,volume,instant.,1,1,0
01.10.12,00:00,2,4,GWF,17,15609,HCA,HCA-Unit,instant.,1,1,0
01.10.12,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.12,00:00,2,4,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.10.12,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.10.12,00:00,4,5,GWF,1,17035,kWh,energy,instant.,0,0,0
01.10.12,00:00,4,5,GWF,2,5845.98,m^3,volume,instant.,0,0,0
01.10.12,00:00,4,5,GWF,3,5392.77,m^3,volume,instant.,1,0,0
01.10.12,00:00,4,5,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.10.12,00:00,4,5,GWF,5,23,°C,return temperature,instant.,0,0,0
01.10.12,00:00,4,5,GWF,6,0,K,temperature difference,instant.,0,0,0
01.10.12,00:00,4,5,GWF,7,24468,hours,on time,instant.,0,0,0
01.10.12,00:00,4,5,GWF,8,24468,hours,operating time,instant.,0,0,0
01.10.12,00:00,4,5,GWF,9,300,l/h,volume flow,instant.,0,0,0
01.10.12,00:00,4,5,GWF,10,0,kW,power,instant.,0,0,0
01.10.12,00:00,4,5,GWF,11,01.10.12 00:42 Win  V,,time point,instant.,0,0,0
01.10.12,00:00,4,5,GWF,12,17419,HCA,HCA-Unit,instant.,1,0,0
01.10.12,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.12,00:00,4,5,GWF,14,16821,kWh,energy,instant.,0,1,0
01.10.12,00:00,4,5,GWF,15,5418.21,m^3,volume,instant.,0,1,0
01.10.12,00:00,4,5,GWF,16,5089.14,m^3,volume,instant.,1,1,0
01.10.12,00:00,4,5,GWF,17,15977,HCA,HCA-Unit,instant.,1,1,0
01.10.12,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.12,00:00,4,5,GWF,19,01.07.2012,,time point,instant.,0,1,0
01.10.12,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.10.12,00:00,3,9,GWF,1,31056,kWh,energy,instant.,0,0,0
01.10.12,00:00,3,9,GWF,2,4745.16,m^3,volume,instant.,0,0,0
01.10.12,00:00,3,9,GWF,3,4454.56,m^3,volume,instant.,1,0,0
