time;FlatA_Hum;FlatA_Temp;FlatB_Hum;FlatB_Temp;FlatC_Hum;FlatC_Temp;FlatD_Hum;FlatD_Temp
2019-12-26 09:00:00;46.0;21.70;56.8;21.90;56.8;22.93;51.5;22.40
2019-12-26 10:00:00;46.0;21.70;55.7;21.95;53.8;22.92;51.2;22.40
2019-12-26 11:00:00;46.0;21.70;56.0;21.92;55.5;23.00;51.2;22.40
2019-12-26 12:00:00;46.0;21.78;56.0;21.90;56.3;23.10;51.0;22.40
2019-12-26 13:00:00;46.0;21.77;57.3;21.92;56.3;23.07;51.0;22.50
2019-12-26 14:00:00;46.0;21.77;58.2;22.00;55.3;23.00;51.5;22.50
2019-12-26 15:00:00;46.0;21.80;57.7;22.00;54.5;23.00;52.0;22.47
2019-12-26 16:00:00;46.0;21.80;57.3;22.00;55.2;23.02;52.0;22.40
2019-12-26 17:00:00;46.0;21.72;56.7;22.02;56.7;23.15;52.0;22.40
2019-12-26 18:00:00;46.0;21.70;56.2;22.00;56.8;23.25;51.2;22.40
2019-12-26 19:00:00;46.0;21.70;56.5;22.02;56.0;23.12;51.0;22.40
2019-12-26 20:00:00;46.0;21.70;59.3;22.10;56.0;23.13;51.0;22.40
2019-12-26 21:00:00;46.0;21.70;58.7;22.10;56.0;23.18;51.0;22.40
2019-12-26 22:00:00;46.0;21.70;57.7;22.10;56.0;23.18;51.0;22.43
2019-12-26 23:00:00;46.0;21.70;56.8;22.10;55.2;23.10;51.0;22.42
2019-12-27 00:00:00;46.0;21.70;57.0;22.10;55.2;23.10;51.0;22.42
2019-12-27 01:00:00;46.7;21.70;57.0;22.07;55.0;23.08;51.0;22.40
2019-12-27 02:00:00;46.8;21.70;57.0;22.02;55.0;23.02;51.0;22.40
2019-12-27 03:00:00;47.0;21.72;56.7;22.00;55.0;23.00;51.0;22.40
2019-12-27 04:00:00;47.0;21.70;57.0;22.00;55.0;23.00;51.0;22.40
2019-12-27 05:00:00;47.0;21.70;56.3;22.00;55.0;23.00;51.0;22.32
2019-12-27 06:00:00;47.0;21.70;56.0;22.00;55.0;23.00;51.0;22.38
2019-12-27 07:00:00;47.0;21.70;56.0;22.00;56.0;23.00;51.2;22.40
2019-12-27 08:00:00;47.0;21.70;56.8;22.03;58.2;23.02;52.7;22.42
2019-12-27 09:00:00;47.0;21.70;57.0;22.10;58.0;23.10;53.3;22.40
2019-12-27 10:00:00;47.0;21.73;57.3;22.13;58.0;23.15;53.2;22.50
2019-12-27 11:00:00;47.0;21.70;64.0;22.27;57.7;23.20;53.0;22.48
2019-12-27 12:00:00;47.0;21.77;64.3;22.33;59.0;23.25;52.0;22.40
2019-12-27 13:00:00;47.0;21.78;64.8;22.33;58.3;23.25;52.0;22.40
2019-12-27 14:00:00;47.0;21.70;63.3;22.22;57.3;23.20;53.0;22.47
2019-12-27 15:00:00;47.0;21.70;62.0;22.22;57.3;23.20;52.7;22.58
2019-12-27 16:00:00;47.0;21.70;61.2;22.20;57.8;23.25;54.8;22.77
2019-12-27 17:00:00;47.0;21.63;60.0;22.20;57.0;23.22;57.8;22.82
2019-12-27 18:00:00;47.0;21.62;59.0;22.13;57.7;23.20;63.7;22.97
2019-12-27 19:00:00;48.0;21.70;56.0;21.98;57.7;23.23;64.3;23.02
2019-12-27 20:00:00;47.7;21.70;57.8;22.08;55.8;23.22;63.3;23.00
2019-12-27 21:00:00;48.0;21.65;59.0;22.10;57.0;23.22;58.0;22.78
2019-12-27 22:00:00;47.8;21.60;58.7;22.12;57.0;23.22;57.5;22.83
2019-12-27 23:00:00;47.0;21.60;58.0;22.08;57.2;23.22;56.2;22.73
2019-12-28 00:00:00;47.0;21.58;58.0;22.02;55.8;23.20;56.0;22.65
2019-12-28 01:00:00;47.0;21.50;58.0;22.00;56.8;23.20;55.0;22.60
2019-12-28 02:00:00;47.0;21.50;58.0;21.98;56.8;23.20;54.3;22.55
2019-12-28 03:00:00;47.0;21.50;57.7;21.93;56.0;23.18;53.3;22.50
2019-12-28 04:00:00;47.0;21.50;57.3;21.92;56.0;23.12;52.5;22.50
2019-12-28 05:00:00;47.0;21.50;57.0;21.90;56.0;23.10;52.0;22.45
2019-12-28 06:00:00;46.7;21.50;57.0;21.90;56.2;23.10;52.0;22.40
2019-12-28 07:00:00;46.0;21.50;56.8;21.90;55.7;23.08;52.0;22.40
2019-12-28 08:00:00;46.0;21.50;57.0;21.90;55.7;23.02;46.2;22.10
2019-12-28 09:00:00;46.0;21.58;56.7;21.90;56.2;23.10;48.0;22.15
2019-12-28 10:00:00;46.0;21.60;58.3;21.95;56.3;23.10;50.2;22.35
2019-12-28 11:00:00;46.0;21.62;58.7;22.00;54.7;23.12;51.3;22.43
2019-12-28 12:00:00;46.0;21.63;58.0;22.00;56.3;23.20;52.0;22.50
2019-12-28 13:00:00;46.0;21.70;57.7;22.00;56.2;23.20;52.0;22.55
2019-12-28 14:00:00;46.0;21.70;57.0;22.00;56.3;23.20;49.3;22.52
2019-12-28 15:00:00;45.5;21.70;57.0;21.95;53.0;23.13;49.0;22.50
2019-12-28 16:00:00;45.0;21.60;56.3;21.98;54.5;23.10;50.2;22.58
2019-12-28 17:00:00;45.0;21.63;56.0;22.00;51.5;23.05;51.3;22.63
2019-12-28 18:00:00;45.0;21.60;58.8;22.07;53.8;23.10;52.2;22.70
2019-12-28 19:00:00;45.0;21.60;58.3;22.10;53.7;23.07;51.7;22.70
2019-12-28 20:00:00;45.0;21.60;56.7;22.12;52.0;23.03;50.7;22.60
2019-12-28 21:00:00;44.0;21.60;57.3;22.10;51.5;22.93;50.0;22.60
2019-12-28 22:00:00;44.0;21.58;59.2;22.15;53.0;22.97;50.0;22.57
2019-12-28 23:00:00;44.0;21.60;58.0;22.12;49.2;22.93;50.0;22.58
2019-12-29 00:00:00;44.0;21.58;57.0;22.05;49.5;22.88;49.3;22.53
2019-12-29 01:00:00;44.0;21.53;57.3;22.00;51.7;22.80;49.0;22.50
2019-12-29 02:00:00;44.0;21.50;60.3;22.02;52.2;22.80;49.0;22.48
2019-12-29 03:00:00;44.0;21.50;59.8;22.07;53.0;22.80;49.0;22.40
2019-12-29 04:00:00;44.0;21.50;58.8;22.10;53.0;22.80;48.3;22.40
2019-12-29 05:00:00;44.0;21.50;58.0;22.10;53.0;22.80;48.0;22.40
2019-12-29 06:00:00;44.0;21.50;58.2;22.05;53.3;22.80;48.5;22.40
2019-12-29 07:00:00;44.0;21.50;58.0;22.00;54.2;22.80;48.8;22.40
2019-12-29 08:00:00;44.0;21.50;58.0;22.00;52.5;22.80;48.2;22.43
2019-12-29 09:00:00;44.0;21.50;58.0;22.10;54.8;22.88;48.0;22.48
2019-12-29 10:00:00;44.0;21.53;57.3;22.10;55.0;22.90;48.0;22.50
2019-12-29 11:00:00;44.0;21.53;57.0;22.10;55.7;22.90;48.3;22.62
2019-12-29 12:00:00;44.0;21.60;57.8;22.15;55.0;22.90;48.7;22.72
2019-12-29 13:00:00;44.0;21.67;59.0;22.28;54.0;22.90;48.3;22.90
2019-12-29 14:00:00;44.0;21.73;58.7;22.30;54.0;23.02;50.0;23.22
2019-12-29 15:00:00;43.7;21.80;58.0;22.28;53.3;23.10;52.0;23.32
2019-12-29 16:00:00;43.0;21.80;58.0;22.20;53.2;23.03;53.5;23.12
2019-12-29 17:00:00;43.0;21.72;57.3;22.20;55.2;23.08;54.2;23.00
2019-12-29 18:00:00;44.3;22.88;57.0;22.13;56.8;23.10;53.5;23.00
2019-12-29 19:00:00;45.5;23.28;57.0;22.10;58.3;23.10;53.0;22.92
2019-12-29 20:00:00;44.5;23.02;56.7;22.12;57.8;23.10;52.0;22.90
2019-12-29 21:00:00;45.0;23.00;59.2;22.20;55.8;23.05;51.8;22.90
2019-12-29 22:00:00;45.2;22.82;58.0;22.20;56.7;23.00;51.0;22.83
2019-12-29 23:00:00;46.0;22.80;57.7;22.20;54.3;23.00;50.0;22.80
2019-12-30 00:00:00;45.7;22.85;57.0;22.13;54.0;23.00;50.0;22.80
2019-12-30 01:00:00;45.7;22.58;57.0;22.10;54.8;22.90;49.0;22.73
2019-12-30 02:00:00;46.5;22.38;57.0;22.10;55.0;22.90;49.0;22.70
2019-12-30 03:00:00;47.0;22.25;57.0;22.10;54.8;22.90;48.0;22.70
2019-12-30 04:00:00;47.0;22.17;56.3;22.10;54.0;22.90;48.0;22.67
2019-12-30 05:00:00;47.0;22.12;56.0;22.10;54.3;22.83;48.0;22.63
2019-12-30 06:00:00;47.5;22.10;56.0;22.10;55.0;22.88;48.0;22.60
2019-12-30 07:00:00;47.3;22.07;56.0;22.10;55.7;22.90;48.0;22.62
2019-12-30 08:00:00;47.5;22.07;56.5;22.12;56.2;22.97;47.7;22.68
2019-12-30 09:00:00;47.7;22.20;57.7;22.20;53.2;22.95;47.8;22.60
2019-12-30 10:00:00;47.5;22.17;58.7;22.20;53.5;22.90;48.2;22.62
2019-12-30 11:00:00;48.2;22.23;57.8;22.20;53.8;23.00;49.5;22.73
2019-12-30 12:00:00;45.3;22.17;56.3;22.20;52.3;23.00;51.2;22.77
2019-12-30 13:00:00;49.0;22.27;56.0;22.20;52.3;22.97;48.8;22.67
2019-12-30 14:00:00;48.3;22.33;56.0;22.20;54.0;23.07;48.8;22.73
2019-12-30 15:00:00;47.7;22.27;56.0;22.18;53.2;23.10;52.7;22.78
2019-12-30 16:00:00;47.0;22.12;55.7;22.12;51.8;22.98;54.2;22.70
2019-12-30 17:00:00;46.8;22.10;55.0;22.10;45.2;22.75;52.5;22.70
2019-12-30 18:00:00;49.3;22.18;55.0;22.15;51.7;22.82;52.0;22.70
2019-12-30 19:00:00;51.2;22.33;54.2;22.13;54.0;22.90;51.7;22.67
2019-12-30 20:00:00;49.8;22.35;57.0;22.20;56.2;22.90;51.2;22.68
2019-12-30 21:00:00;51.0;22.45;56.3;22.20;54.8;22.88;51.3;22.60
2019-12-30 22:00:00;50.0;22.43;56.0;22.15;53.0;22.87;51.0;22.60
2019-12-30 23:00:00;48.8;22.43;56.0;22.17;44.3;22.67;51.0;22.60
2019-12-31 00:00:00;49.0;22.40;56.0;22.12;49.5;22.67;49.8;22.60
2019-12-31 01:00:00;49.0;22.40;56.0;22.10;51.2;22.70;49.0;22.57
2019-12-31 02:00:00;49.0;22.40;56.0;22.10;52.0;22.70;49.0;22.50
2019-12-31 03:00:00;49.0;22.40;56.0;22.02;52.0;22.70;49.0;22.50
2019-12-31 04:00:00;49.0;22.38;56.0;22.00;52.0;22.70;49.0;22.50
2019-12-31 05:00:00;49.0;22.30;56.0;22.00;52.8;22.70;49.0;22.45
2019-12-31 06:00:00;49.0;22.28;56.0;22.00;53.0;22.70;48.2;22.43
2019-12-31 07:00:00;48.0;22.30;55.8;22.00;53.0;22.65;48.7;22.43
2019-12-31 08:00:00;47.7;22.63;55.8;22.00;53.0;22.63;48.7;22.42
2019-12-31 09:00:00;44.3;24.43;55.5;22.00;53.0;22.63;49.8;22.48
2019-12-31 10:00:00;43.5;25.27;54.8;21.97;52.8;22.63;51.0;22.50
2019-12-31 11:00:00;45.2;25.05;54.0;21.92;52.7;22.65;52.5;22.58
2019-12-31 12:00:00;51.3;23.80;54.0;21.92;53.0;22.70;52.8;22.58
2019-12-31 13:00:00;52.7;23.25;54.3;22.00;53.0;22.70;51.2;22.57
2019-12-31 14:00:00;52.5;22.97;55.0;22.08;52.0;22.68;51.0;22.57
2019-12-31 15:00:00;51.0;22.80;56.0;22.10;52.0;22.63;51.0;22.53
2019-12-31 16:00:00;52.3;22.80;55.8;22.10;52.0;22.60;51.3;22.53
2019-12-31 17:00:00;50.8;23.23;56.5;22.12;52.0;22.60;50.8;22.50
2019-12-31 18:00:00;53.5;23.95;59.2;22.20;52.0;22.60;50.0;22.48
2019-12-31 19:00:00;53.2;23.98;58.0;22.15;52.0;22.60;50.0;22.42
2019-12-31 20:00:00;52.8;23.40;57.7;22.10;52.0;22.60;49.7;22.40
2019-12-31 21:00:00;52.7;23.20;56.5;22.10;52.0;22.55;49.0;22.40
2019-12-31 22:00:00;54.0;23.00;58.2;22.12;52.0;22.52;49.0;22.35
2019-12-31 23:00:00;53.2;22.92;57.3;22.10;52.0;22.50;48.7;22.30
2020-01-01 00:00:00;53.0;22.90;56.7;22.10;52.0;22.50;48.0;22.30
2020-01-01 01:00:00;51.5;22.88;56.0;22.10;52.0;22.50;48.0;22.30
2020-01-01 02:00:00;51.8;22.82;55.3;22.03;52.0;22.50;48.0;22.30
2020-01-01 03:00:00;52.0;22.80;55.0;22.00;52.0;22.50;48.0;22.27
2020-01-01 04:00:00;52.2;22.80;55.0;22.00;52.0;22.50;47.8;22.23
2020-01-01 05:00:00;52.0;22.73;55.0;22.00;52.0;22.50;47.0;22.20
2020-01-01 06:00:00;52.0;22.70;55.0;22.00;52.0;22.47;47.0;22.20
2020-01-01 07:00:00;52.2;22.70;54.2;21.98;52.0;22.40;47.0;22.20
2020-01-01 08:00:00;52.7;22.70;54.2;22.00;52.0;22.42;47.0;22.20
2020-01-01 09:00:00;52.0;22.62;54.0;21.92;51.7;22.40;46.8;22.20
2020-01-01 10:00:00;53.3;22.62;54.0;21.90;51.0;22.40;46.3;22.17
2020-01-01 11:00:00;54.3;22.62;54.0;21.90;51.0;22.40;46.8;22.20
2020-01-01 12:00:00;54.3;22.62;54.0;21.90;51.0;22.40;48.0;22.28
2020-01-01 13:00:00;55.8;22.60;54.8;21.95;51.0;22.40;48.0;22.30
2020-01-01 14:00:00;54.0;22.58;55.5;22.00;51.0;22.40;48.0;22.30
2020-01-01 15:00:00;54.0;22.50;55.0;22.00;51.0;22.40;48.0;22.30
2020-01-01 16:00:00;54.0;22.47;55.2;22.00;51.0;22.40;48.0;22.33
2020-01-01 17:00:00;53.3;22.45;61.7;22.10;51.0;22.40;50.0;22.45
2020-01-01 18:00:00;55.2;22.55;65.2;22.23;50.3;22.40;52.0;22.55
2020-01-01 19:00:00;56.5;22.62;62.2;22.20;51.7;22.42;50.8;22.50
2020-01-01 20:00:00;56.0;22.62;60.7;22.17;52.2;22.50;50.0;22.45
2020-01-01 21:00:00;56.0;22.60;59.3;22.13;50.3;22.43;49.3;22.40
2020-01-01 22:00:00;57.0;22.60;58.5;22.10;52.3;22.42;49.0;22.40
2020-01-01 23:00:00;56.3;22.63;57.7;22.10;53.0;22.43;49.0;22.40
2020-01-02 00:00:00;54.7;22.63;57.0;22.07;53.0;22.45;48.7;22.37
2020-01-02 01:00:00;53.7;22.60;57.0;22.00;53.0;22.50;48.0;22.30
2020-01-02 02:00:00;53.0;22.60;57.0;22.00;53.0;22.48;48.0;22.30
2020-01-02 03:00:00;53.0;22.57;57.0;22.00;53.0;22.48;48.0;22.30
2020-01-02 04:00:00;53.0;22.57;56.2;21.97;53.0;22.50;47.0;22.27
2020-01-02 05:00:00;52.0;22.50;56.0;21.90;53.8;22.48;47.0;22.20
2020-01-02 06:00:00;52.5;22.50;55.7;21.90;54.0;22.55;47.0;22.20
2020-01-02 07:00:00;52.3;22.50;55.0;21.90;54.0;22.50;47.3;22.20
2020-01-02 08:00:00;53.3;22.50;55.0;21.92;55.0;22.58;46.0;22.18
2020-01-02 09:00:00;53.3;22.43;55.0;21.92;54.2;22.68;45.8;22.20
2020-01-02 10:00:00;54.5;22.50;54.8;21.90;54.0;22.60;46.0;22.20
